stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,stop_short_name
110422,Northbound 440 block Pym St N,49.329316,-124.337769,110422,0,,Northbound 440 block Pym
110423,Eastbound Doehle at Tranfield,49.330075,-124.336357,110423,0,,Eastbound Doehle at Tranfield
110424,Eastbound Doehle at Allwood,49.330088,-124.332954,110424,0,,Eastbound Doehle at Allwood
110425,Northbound Temple at Soriel,49.332214,-124.333545,110425,0,,Northbound Temple at Soriel
110426,Northbound Temple at Sanderson,49.334420,-124.335644,110426,0,,Northbound Temple at Sanderson
110427,Westbound Temple at Digby,49.335848,-124.337811,110427,0,,Westbound Temple at Digby
110430,Westbound Hirst Ave W at Cheney,49.319408,-124.317284,110430,0,,Westbound Hirst at Cheney
110431,Westbound 330 block Hirst Ave W,49.319378,-124.321194,110431,0,,Westbound 330 block Hirst
110432,Southbound Moilliet St S at Hirst Ave W,49.318816,-124.323857,110432,0,,Southbound Moilliet at Hirst
110433,Southbound Moilliet St S at Jensen Ave W,49.317138,-124.323792,110433,0,,Southbound Moilliet at Jensen
110434,Southbound Moilliet St S at Harnish,49.316020,-124.323766,110434,0,,Southbound Moilliet at Harnish
110435,Westbound Despard at Moilliet St S,49.312116,-124.324399,110435,0,,Westbound Despard at Moilliet
110436,Northbound Chestnut at Mulberry,49.315818,-124.332901,110436,0,,Northbound Chestnut at Mulberry
110437,Northbound Finholm St S at Hirst Ave W,49.319519,-124.328453,110437,0,,Northbound Finholm at Hirst
110438,Northbound Finholm St S at Morison,49.320828,-124.328450,110438,0,,Northbound Finholm at Morison
110439,Westbound Morison at Acacia St N,49.321286,-124.331817,110439,0,,Westbound Morison at Acacia
110440,Westbound Morison at Ballenas,49.321249,-124.334853,110440,0,,Westbound Morison at Ballenas
110441,Northbound Pym St N at Jenkins,49.321638,-124.337743,110441,0,,Northbound Pym at Jenkins
110442,Northbound Pym St N at Rylands,49.324470,-124.337699,110442,0,,Northbound Pym at Rylands
110443,Northbound Pym St N at Brice,49.326014,-124.337706,110443,0,,Northbound Pym at Brice
110444,Northbound Uplands at Departure Bay,49.209942,-123.997108,110444,0,,Northbound Uplands at Departure Bay
110445,Northbound Uplands at Mexicana,49.211497,-123.998057,110445,0,,Northbound Uplands at Mexicana
110446,Northbound Uplands at Villa,49.213355,-123.998396,110446,0,,Northbound Uplands at Villa
110447,Westbound 3510 block Uplands,49.216062,-124.002664,110447,0,,Westbound 3510 block Uplands
110449,Westbound Uplands at Long Lake,49.216929,-124.008828,110449,0,,Westbound Uplands at Long Lake
110450,Westbound Uplands at Bournemouth,49.216993,-124.012630,110450,0,,Westbound Uplands at Bournemouth
110451,Eastbound Uplands at Littleford,49.216897,-124.014434,110451,0,,Eastbound Uplands at Littleford
110452,Eastbound Uplands at Long Lake,49.216796,-124.008800,110452,0,,Eastbound Uplands at Long Lake
110453,Eastbound Uplands at Sunrise,49.216176,-124.005498,110453,0,,Eastbound Uplands at Sunrise
110454,Eastbound 3450 block Uplands,49.215532,-124.001019,110454,0,,Eastbound 3450 block Uplands
110456,Westbound Emerald at Ruby,49.211967,-124.002404,110456,0,,Westbound Emerald at Ruby
110457,Eastbound 4900 block Wills,49.213829,-124.026514,110457,0,,Eastbound 4900 block Wills
110458,Westbound Rutherford at Wills,49.215094,-124.026802,110458,0,,Westbound Rutherford at Wills
110459,Southbound Pheasant at Stampede,49.197424,-124.014151,110459,0,,Southbound Pheasant at Stampede
110460,Eastbound Rosstown at Sun Valley,49.195535,-124.012160,110460,0,,Eastbound Rosstown at Sun Valley
110461,Eastbound Rosstown at Sparrow,49.195504,-124.008320,110461,0,,Eastbound Rosstown at Sparrow
110462,Eastbound 2430 block Rosstown,49.195479,-124.003899,110462,0,,Eastbound 2430 block Rosstown
110463,Eastbound Rosstown at Woodside,49.196271,-124.000717,110463,0,,Eastbound Rosstown at Woodside
110464,Eastbound Rosstown at Whitney,49.195776,-123.997907,110464,0,,Eastbound Rosstown at Whitney
110465,Southbound Bowen at Meredith,49.187913,-123.987104,110465,0,,Southbound Bowen at Meredith
110466,Southbound Bowen at James,49.184963,-123.983861,110466,0,,Southbound Bowen at James
110467,Southbound Bowen at Dufferin,49.182961,-123.981772,110467,0,,Southbound Bowen at Dufferin
110468,Eastbound Bowen at East Wellington,49.180818,-123.978987,110468,0,,Eastbound Bowen at East Wellington
110469,Southbound Bowen at Pryde,49.177995,-123.973316,110469,0,,Southbound Bowen at Pryde
110470,Northbound Vancouver at Bryden,49.173941,-123.944312,110470,0,,Northbound Vancouver at Bryden
110471,Northbound Vancouver at Townsite,49.177413,-123.945851,110471,0,,Northbound Vancouver at Townsite
110472,Northbound Haliburton at Chase River,49.136230,-123.921344,110472,0,,Northbound Haliburton at Chase River
110473,Northbound 1060 block Haliburton,49.139143,-123.921406,110473,0,,Northbound 1060 block Haliburton
110474,Eastbound Haliburton at Highview,49.142712,-123.926098,110474,0,,Eastbound Haliburton at Highview
110475,Northbound 840 block Haliburton,49.145824,-123.930764,110475,0,,Northbound 840 block Haliburton
110476,Northbound Haliburton at Woodhouse,49.147420,-123.931708,110476,0,,Northbound Haliburton at Woodhouse
110477,Northbound Haliburton at Robins,49.150820,-123.932211,110477,0,,Northbound Haliburton at Robins
110478,Northbound Haliburton at Needham,49.153660,-123.932355,110478,0,,Northbound Haliburton at Needham
110479,Northbound Haliburton at Sabiston,49.155421,-123.932443,110479,0,,Northbound Haliburton at Sabiston
110480,Northbound Haliburton at Milton,49.158647,-123.932609,110480,0,,Northbound Haliburton at Milton
110481,Northbound Haliburton at Crace,49.161590,-123.932759,110481,0,,Northbound Haliburton at Crace
110482,Southbound Wakesiah at Queen,49.157810,-123.961250,110482,0,,Southbound Wakesiah at Queen
110483,Eastbound 5th St at Hillcrest,49.155108,-123.959529,110483,0,,Eastbound 5th St at Hillcrest
110484,Eastbound 5th St at Calverley,49.155086,-123.954555,110484,0,,Eastbound 5th St at Calverley
110485,Eastbound 5th St at Shepherd,49.155076,-123.950877,110485,0,,Eastbound 5th St at Shepherd
110486,Northbound Bruce at Albion,49.156628,-123.949444,110486,0,,Northbound Bruce at Albion
110487,Northbound Bruce at 4th St,49.159202,-123.949417,110487,0,,Northbound Bruce at 4th St
110488,Eastbound Fitzwilliam at MacHleary,49.163612,-123.948740,110488,0,,Eastbound Fitzwilliam at MacHleary
110489,Northbound 107th St at Victoria,49.207129,-124.007777,110489,0,,Northbound 107th St at Victoria
110490,Southbound Bowen at Kenworth,49.203024,-124.001433,110490,0,,Southbound Bowen at Kenworth
110491,Southbound Bowen at Labieux,49.199323,-123.998933,110491,0,,Southbound Bowen at Labieux
110492,Southbound Mostar at Boban,49.207890,-124.035252,110492,0,,Southbound Mostar at Boban
110494,Eastbound 3rd St at Hillcrest,49.162716,-123.959248,110494,0,,Eastbound 3rd St at Hillcrest
110495,Southbound 2450 block East Wellington,49.178331,-124.014049,110495,0,,Southbound 2450 block East Wellington
110496,Westbound 2320 block Island Hwy E,49.263776,-124.201785,110496,0,,Westbound 2320 block Island Hwy E
110497,Westbound Bastion at Skinner,49.166447,-123.937510,110497,0,,Westbound Bastion at Skinner
110498,Southbound 170 block Wakesiah,49.167785,-123.961097,110498,0,,Southbound 170 block Wakesiah
110499,Southbound Collishaw at Uplands,49.216680,-124.015972,110499,0,,Southbound Collishaw at Uplands
110500,Southbound 110 block Wakesiah,49.170019,-123.961098,110500,0,,Southbound 110 block Wakesiah
110501,Northbound Bowen at Cienar,49.200996,-123.999862,110501,0,,Northbound Bowen at Cienar
110503,Eastbound 4th St at Howard,49.158901,-123.954849,110503,0,,Eastbound 4th St at Howard
110504,Westbound Dover at Invermere,49.241498,-124.034341,110504,0,,Westbound Dover at Invermere
110505,Eastbound Bastion at Skinner,49.166291,-123.937544,110505,0,,Eastbound Bastion at Skinner
110506,Southbound Pym St N at Morison,49.321352,-124.337926,110506,0,,Southbound Pym at Morison
110507,Westbound Jensen Ave W at McMillan,49.318530,-124.316142,110507,0,,Westbound Jensen at McMillan
110508,Bay A at Prideaux Street Exchange,49.164496,-123.943789,110508,0,,Bay A at Prideaux Street Exchange
110509,Bay E at Prideaux Street Exchange,49.164746,-123.944018,110509,0,,Bay E at Prideaux Street Exchange
110510,Bay F at Prideaux Street Exchange,49.164798,-123.944069,110510,0,,Bay F at Prideaux Street Exchange
110511,Bay F at Country Club Exchange,49.206519,-124.003332,110511,0,,Bay F at Country Club Exchange
110512,Bay E at Country Club Exchange,49.206659,-124.003663,110512,0,,Bay E at Country Club Exchange
110513,Bay D at Country Club Exchange,49.206756,-124.003872,110513,0,,Bay D at Country Club Exchange
110514,Bay C at Country Club Exchange,49.206893,-124.004192,110514,0,,Bay C at Country Club Exchange
110515,Bay B at Country Club Exchange,49.206990,-124.004417,110515,0,,Bay B at Country Club Exchange
110516,Bay A at Country Club Exchange,49.207188,-124.004912,110516,0,,Bay A at Country Club Exchange
110517,Bay B at Woodgrove Centre Exchange,49.236887,-124.053112,110517,0,,Bay B at Woodgrove Centre Exchange
110518,Bay A at Woodgrove Centre Exchange,49.236750,-124.052907,110518,0,,Bay A at Woodgrove Centre Exchange
110519,Bay B at VIU Exchange,49.158125,-123.966361,110519,0,,Bay B at VIU Exchange
110520,Bay D at VIU Exchange,49.158302,-123.966551,110520,0,,Bay D at VIU Exchange
110521,Bay D at Prideaux Street Exchange,49.164605,-123.943877,110521,0,,Bay D at Prideaux Street Exchange
110522,Bay B at Prideaux Street Exchange,49.164527,-123.943820,110522,0,,Bay B at Prideaux Street Exchange
111270,Bay B at Southbound Cliffe at 4th St,49.692378,-124.998137,111270,0,,Bay B at Southbound Cliffe at 4th St
111271,Southbound Fitzgerald at 10th St,49.687726,-124.999776,111271,0,,Southbound Fitzgerald at 10th St
111272,Eastbound Fitzgerald at 18th St,49.681644,-124.990696,111272,0,,Eastbound Fitzgerald at 18th St
111273,Eastbound Fitzgerald at 21st St,49.679771,-124.987532,111273,0,,Eastbound Fitzgerald at 21st St
111274,Southbound Fitzgerald at 23rd St,49.677162,-124.985956,111274,0,,Southbound Fitzgerald at 23rd St
111275,Bay A at Driftwood Mall Exchange,49.668295,-124.979959,111275,0,,Bay A at Driftwood Mall Exchange
111276,Bay B at Driftwood Mall Exchange,49.669480,-124.980602,111276,0,,Bay B at Driftwood Mall Exchange
111277,Bay C at Driftwood Mall Exchange,49.671527,-124.982617,111277,0,,Bay C at Driftwood Mall Exchange
111278,Northbound Fitzgerald at 26th St,49.675007,-124.984515,111278,0,,Northbound Fitzgerald at 26th St
111280,Northbound Fitzgerald at 21st St,49.679223,-124.986698,111280,0,,Northbound Fitzgerald at 21st St
111281,Westbound Fitzgerald at 16th St,49.683565,-124.993667,111281,0,,Westbound Fitzgerald at 16th St
111282,Northbound Fitzgerald at 13th St,49.685245,-124.996373,111282,0,,Northbound Fitzgerald at 13th St
111284,Northbound Fitzgerald at 10th St,49.687718,-124.999481,111284,0,,Northbound Fitzgerald at 10th St
111286,Northbound Fitzgerald at 5th St,49.690305,-125.001640,111286,0,,Northbound Fitzgerald at 5th St
111287,Eastbound 2nd St at Duncan,49.693220,-124.999951,111287,0,,Eastbound 2nd St at Duncan
111288,Westbound Dunsmuir at Carlisle,49.620183,-125.017413,111288,0,,Westbound Dunsmuir at Carlisle
111289,Westbound Dunsmuir at Sixth,49.619643,-125.022978,111289,0,,Westbound Dunsmuir at Sixth
111290,Westbound Dunsmuir at Fourth,49.619319,-125.026270,111290,0,,Westbound Dunsmuir at Fourth
111291,Westbound Dunsmuir at First,49.618810,-125.031633,111291,0,,Westbound Dunsmuir at First
111292,Northbound Egremont at Dunsmuir,49.618770,-125.034546,111292,0,,Northbound Egremont at Dunsmuir
111293,Northbound Egremont at Ulverston,49.622061,-125.036135,111293,0,,Northbound Egremont at Ulverston
111294,Eastbound Windermere at First,49.621280,-125.031328,111294,0,,Eastbound Windermere at First
111295,Northbound Cumberland at Stockand,49.624492,-125.024764,111295,0,,Northbound Cumberland at Stockand
111296,Northbound Old Island at Puntledge,49.695204,-124.992247,111296,0,,Northbound Old Island at Puntledge
111297,Eastbound Ryan at Puntledge,49.697402,-124.989884,111297,0,,Eastbound Ryan at Puntledge
111298,Eastbound 1140 block Ryan,49.699959,-124.985101,111298,0,,Eastbound 1140 block Ryan
111299,Northbound College Campus,49.709981,-124.971170,111299,0,,Northbound College Campus
111300,Southbound Lerwick at Malahat,49.705833,-124.959920,111300,0,,Southbound Lerwick at Malahat
111301,Southbound Lerwick at Valley View,49.699722,-124.956133,111301,0,,Southbound Lerwick at Valley View
111302,Southbound Lerwick at Inverclyde,49.694370,-124.953000,111302,0,,Southbound Lerwick at Inverclyde
111303,Eastbound 2260 block Guthrie,49.689110,-124.946304,111303,0,,Eastbound 2260 block Guthrie
111304,Eastbound Guthrie at Stadacona,49.688277,-124.937854,111304,0,,Eastbound Guthrie at Stadacona
111305,Southbound Anderton at Guthrie,49.687531,-124.935004,111305,0,,Southbound Anderton at Guthrie
111306,Southbound Anderton at Bolt,49.684012,-124.935209,111306,0,,Southbound Anderton at Bolt
111307,Southbound Church at Hemlock,49.681781,-124.927061,111307,0,,Southbound Church at Hemlock
111308,Eastbound Robb at Megin,49.680201,-124.925260,111308,0,,Eastbound Robb at Megin
111309,Eastbound 1690 block Robb,49.679273,-124.922174,111309,0,,Eastbound 1690 block Robb
111310,Eastbound Robb at Stewart,49.678643,-124.919193,111310,0,,Eastbound Robb at Stewart
111311,Northbound Pritchard at Dogwood,49.680316,-124.916991,111311,0,,Northbound Pritchard at Dogwood
111312,Northbound Pritchard at Noel,49.682506,-124.916882,111312,0,,Northbound Pritchard at Noel
111313,Northbound Pritchard at Skeena,49.685245,-124.916879,111313,0,,Northbound Pritchard at Skeena
111314,Northbound Pritchard at Maquinna,49.687636,-124.916872,111314,0,,Northbound Pritchard at Maquinna
111315,Eastbound Guthrie at Skeena,49.687830,-124.914071,111315,0,,Eastbound Guthrie at Skeena
111316,Southbound Torrence at Ridgemount,49.685891,-124.909841,111316,0,,Southbound Torrence at Ridgemount
111317,Southbound Torrence at Hillside,49.683497,-124.909901,111317,0,,Southbound Torrence at Hillside
111318,Southbound Torrence at Noel,49.682242,-124.908699,111318,0,,Southbound Torrence at Noel
111319,Southbound Torrence at Casey,49.678542,-124.908859,111319,0,,Southbound Torrence at Casey
111320,Southbound Torrence at Albatross,49.675975,-124.908961,111320,0,,Southbound Torrence at Albatross
111321,Westbound Balmoral at Donovan,49.674084,-124.912456,111321,0,,Westbound Balmoral at Donovan
111322,Westbound Comox at Pritchard,49.671947,-124.919139,111322,0,,Westbound Comox at Pritchard
111323,Westbound Comox at Nordin,49.672998,-124.924805,111323,0,,Westbound Comox at Nordin
111324,Westbound Comox at Ellis,49.674681,-124.930238,111324,0,,Westbound Comox at Ellis
111325,Northbound Anderton at Buena Vista,49.676580,-124.935064,111325,0,,Northbound Anderton at Buena Vista
111326,Northbound Anderton at McKenzie,49.679530,-124.935374,111326,0,,Northbound Anderton at McKenzie
111327,Westbound Robb at Thistle,49.680821,-124.938081,111327,0,,Westbound Robb at Thistle
111328,Westbound Robb at Rodello,49.680883,-124.941564,111328,0,,Westbound Robb at Rodello
111329,Southbound Aitken at McKenzie,49.679814,-124.943978,111329,0,,Southbound Aitken at McKenzie
111330,Eastbound Downey at Aitken,49.678075,-124.943260,111330,0,,Eastbound Downey at Aitken
111331,Eastbound Downey at Rodello,49.678017,-124.940593,111331,0,,Eastbound Downey at Rodello
111332,Westbound Comox at St Joseph Hospital,49.675538,-124.942049,111332,0,,Westbound Comox at St Joseph Hospital
111333,Westbound Comox at Queneesh,49.678223,-124.958189,111333,0,,Westbound Comox at Queneesh
111336,Westbound Cliffe at 19th St,49.681906,-124.986834,111336,0,,Westbound Cliffe at 19th St
111337,Eastbound Cliffe at 19th St,49.682102,-124.986648,111337,0,,Eastbound Cliffe at 19th St
111340,Eastbound Comox at St Joseph Hospital,49.675421,-124.941716,111340,0,,Eastbound Comox at St Joseph Hospital
111341,Northbound Rodello at Fairbairn,49.676359,-124.940008,111341,0,,Northbound Rodello at Fairbairn
111342,Northbound Rodello at Wallace,49.677472,-124.939978,111342,0,,Northbound Rodello at Wallace
111343,Westbound Downey at Rodello,49.678114,-124.940736,111343,0,,Westbound Downey at Rodello
111344,Westbound Downey at Aitken,49.678180,-124.943048,111344,0,,Westbound Downey at Aitken
111345,Northbound Aitken at McKenzie,49.679583,-124.943809,111345,0,,Northbound Aitken at McKenzie
111346,Eastbound Robb at Thistle,49.680697,-124.937945,111346,0,,Eastbound Robb at Thistle
111347,Southbound Anderton at McKenzie,49.679572,-124.935577,111347,0,,Southbound Anderton at McKenzie
111348,Southbound Anderton at Buena Vista,49.676399,-124.935286,111348,0,,Southbound Anderton at Buena Vista
111349,Eastbound Comox at Ellis,49.674341,-124.929599,111349,0,,Eastbound Comox at Ellis
111350,Eastbound Comox at Nordin,49.672578,-124.923863,111350,0,,Eastbound Comox at Nordin
111351,Eastbound Comox at Pritchard,49.671821,-124.919074,111351,0,,Eastbound Comox at Pritchard
111352,Eastbound Balmoral at Donovan,49.673976,-124.912375,111352,0,,Eastbound Balmoral at Donovan
111353,Northbound Torrence at Albatross,49.675556,-124.908820,111353,0,,Northbound Torrence at Albatross
111354,Northbound Torrence at Casey,49.678534,-124.908653,111354,0,,Northbound Torrence at Casey
111355,Northbound Torrence at Noel,49.682331,-124.908498,111355,0,,Northbound Torrence at Noel
111356,Northbound Torrence at Hillside,49.683608,-124.909676,111356,0,,Northbound Torrence at Hillside
111357,Northbound Torrence at Ridgemount,49.685976,-124.909624,111357,0,,Northbound Torrence at Ridgemount
111358,Westbound Guthrie at Skeena,49.687975,-124.913929,111358,0,,Westbound Guthrie at Skeena
111359,Southbound Pritchard at Maquinna,49.687624,-124.917095,111359,0,,Southbound Pritchard at Maquinna
111360,Southbound Pritchard at Skeena,49.685113,-124.917058,111360,0,,Southbound Pritchard at Skeena
111361,Southbound Pritchard at Noel,49.682409,-124.917065,111361,0,,Southbound Pritchard at Noel
111362,Southbound Pritchard at Dogwood,49.679759,-124.917103,111362,0,,Southbound Pritchard at Dogwood
111363,Westbound Robb at Stewart,49.678769,-124.919130,111363,0,,Westbound Robb at Stewart
111364,Westbound 1690 block Robb,49.679501,-124.922390,111364,0,,Westbound 1690 block Robb
111365,Westbound Robb at Megin,49.680407,-124.925415,111365,0,,Westbound Robb at Megin
111366,Northbound Church at Hemlock,49.681948,-124.926895,111366,0,,Northbound Church at Hemlock
111367,Westbound Noel at Holly,49.682525,-124.933124,111367,0,,Westbound Noel at Holly
111368,Northbound Anderton at Bolt,49.683957,-124.935010,111368,0,,Northbound Anderton at Bolt
111369,Northbound Anderton at Guthrie,49.687624,-124.934811,111369,0,,Northbound Anderton at Guthrie
111370,Westbound Guthrie at Stadacona,49.688477,-124.937854,111370,0,,Westbound Guthrie at Stadacona
111371,Westbound Guthrie at Aspen,49.688583,-124.942525,111371,0,,Westbound Guthrie at Aspen
111372,Northbound Lerwick at Inverclyde,49.695134,-124.953709,111372,0,,Northbound Lerwick at Inverclyde
111373,Southbound 2130 block Lerwick,49.696054,-124.955171,111373,0,,Southbound 2130 block Lerwick
111374,Northbound 2100 block Lerwick,49.696416,-124.955333,111374,0,,Northbound 2100 block Lerwick
111375,Northbound Lerwick at Valley View,49.698968,-124.956188,111375,0,,Northbound Lerwick at Valley View
111377,Northbound 470 block Lerwick,49.709752,-124.964678,111377,0,,Northbound 470 block Lerwick
111378,Westbound 1000 block Ryan,49.699593,-124.986303,111378,0,,Westbound 1000 block Ryan
111379,Westbound Ryan at Puntledge,49.697431,-124.990309,111379,0,,Westbound Ryan at Puntledge
111380,Southbound Old Island at Puntledge,49.695059,-124.992491,111380,0,,Southbound Old Island at Puntledge
111381,Northbound 70 block 5th St,49.692846,-124.993950,111381,0,,Northbound 70 block 5th St
111382,Southbound Cliffe at 11th St,49.688040,-124.995000,111382,0,,Southbound Cliffe at 11th St
111383,Northbound Cliffe at 14th St,49.686152,-124.992593,111383,0,,Northbound Cliffe at 14th St
111384,Eastbound Back at Tunner,49.700623,-124.981657,111384,0,,Eastbound Back at Tunner
111385,Southbound Sitka at E 10th St,49.700908,-124.971488,111385,0,,Southbound Sitka at E 10th St
111386,Eastbound Sitka at Malahat,49.699999,-124.969359,111386,0,,Eastbound Sitka at Malahat
111387,Southbound Thorpe at Malahat,49.700022,-124.967286,111387,0,,Southbound Thorpe at Malahat
111388,Southbound Thorpe at Griffin,49.697952,-124.963851,111388,0,,Southbound Thorpe at Griffin
111389,Northbound Valley View at Partridge,49.697081,-124.961367,111389,0,,Northbound Valley View at Partridge
111390,Westbound Mission at Walbran,49.713481,-124.975023,111390,0,,Westbound Mission at Walbran
111391,Westbound Mission at Shetland,49.711935,-124.977956,111391,0,,Westbound Mission at Shetland
111392,Northbound Muir at Anna,49.712919,-124.979908,111392,0,,Northbound Muir at Anna
111393,Westbound Muir at Cruickshank,49.712107,-124.983159,111393,0,,Westbound Muir at Cruickshank
111394,Southbound McLauchlin at MacIntyre,49.710587,-124.984795,111394,0,,Southbound McLauchlin at MacIntyre
111395,Southbound McLauchlin at Panorama,49.705867,-124.980687,111395,0,,Southbound McLauchlin at Panorama
111396,Southbound Centennial at Back,49.702172,-124.983037,111396,0,,Southbound Centennial at Back
111397,Westbound 5th St at Harmston,49.689129,-125.004094,111397,0,,Westbound 5th St at Harmston
111398,Northbound Menzies at 3rd St,49.688832,-125.009299,111398,0,,Northbound Menzies at 3rd St
111399,Westbound 1st St at Urquhart,49.687977,-125.014338,111399,0,,Westbound 1st St at Urquhart
111400,Westbound 1st St at Embleton,49.686281,-125.017502,111400,0,,Westbound 1st St at Embleton
111401,Westbound 1st St at Mitchell,49.684132,-125.021507,111401,0,,Westbound 1st St at Mitchell
111402,Eastbound Embleton at Rod and Gun,49.683386,-125.018097,111402,0,,Eastbound Embleton at Rod and Gun
111404,Southbound Woods at 2nd St,49.686235,-125.013978,111404,0,,Southbound Woods at 2nd St
111405,Eastbound Woods at Martin,49.684205,-125.011075,111405,0,,Eastbound Woods at Martin
111406,Southbound 5th St at Willemar,49.682627,-125.010110,111406,0,,Southbound 5th St at Willemar
111407,Eastbound 2080 block 20th St,49.671102,-125.005710,111407,0,,Eastbound 2080 block 20th St
111408,Southbound Willemar at 20th St,49.673927,-125.000129,111408,0,,Southbound Willemar at 20th St
111409,Eastbound 21st St at Urquhart,49.673756,-124.997667,111409,0,,Eastbound 21st St at Urquhart
111410,Eastbound 21st St at Stewart,49.675008,-124.995375,111410,0,,Eastbound 21st St at Stewart
111411,Southbound 2320 block Piercy,49.674148,-124.993035,111411,0,,Southbound 2320 block Piercy
111412,Northbound Piercy at 26th St,49.673556,-124.992041,111412,0,,Northbound Piercy at 26th St
111413,Eastbound 26th St at Piercy,49.672815,-124.990471,111413,0,,Eastbound 26th St at Piercy
111414,Eastbound 26th St at Kilpatrick,49.674116,-124.988090,111414,0,,Eastbound 26th St at Kilpatrick
111415,Southbound Menzies at 8th St,49.685975,-125.006101,111415,0,,Southbound Menzies at 8th St
111416,Northbound Pidcock at Bryan,49.685467,-125.007133,111416,0,,Northbound Pidcock at Bryan
111417,Westbound 10th St at Willemar,49.681257,-125.009114,111417,0,,Westbound 10th St at Willemar
111418,Eastbound 10th St at Willemar,49.681221,-125.008875,111418,0,,Eastbound 10th St at Willemar
111419,Eastbound 10th St at Stewart,49.682607,-125.006374,111419,0,,Eastbound 10th St at Stewart
111420,Southbound Cumberland at Piercy,49.681813,-125.003547,111420,0,,Southbound Cumberland at Piercy
111421,Southbound Cumberland at 16th St,49.678315,-125.004162,111421,0,,Southbound Cumberland at 16th St
111422,Southbound 1790 block Willemar,49.675702,-125.002391,111422,0,,Southbound 1790 block Willemar
111423,Westbound 26th St at Kilpatrick,49.674060,-124.988475,111423,0,,Westbound 26th St at Kilpatrick
111424,Northbound Piercy at 21st St,49.676237,-124.995485,111424,0,,Northbound Piercy at 21st St
111425,Northbound Piercy at 18th St,49.678372,-124.998221,111425,0,,Northbound Piercy at 18th St
111426,Westbound 17th St at Willemar,49.677017,-125.003307,111426,0,,Westbound 17th St at Willemar
111427,Northbound Cumberland at 16th St,49.678329,-125.003959,111427,0,,Northbound Cumberland at 16th St
111428,Northbound Cumberland at Piercy,49.681440,-125.003535,111428,0,,Northbound Cumberland at Piercy
111429,Northbound Piercy at Cumberland,49.682607,-125.003902,111429,0,,Northbound Piercy at Cumberland
111430,Westbound 10th St at Stewart,49.682864,-125.006142,111430,0,,Westbound 10th St at Stewart
111431,Northbound 5th St at Urquhart,49.682812,-125.009791,111431,0,,Northbound 5th St at Urquhart
111432,Eastbound 5th St at Kilpatrick,49.688428,-125.005701,111432,0,,Eastbound 5th St at Kilpatrick
111433,Southbound Island Hwy S at St Lima,49.629599,-124.918712,111433,0,,Southbound Island Hwy S at St Lima
111434,Southbound Island Hwy S at Spindrift,49.620668,-124.913361,111434,0,,Southbound Island Hwy S at Spindrift
111435,Southbound Island Hwy S at Russell,49.586705,-124.887277,111435,0,,Southbound Island Hwy S at Russell
111436,Eastbound 6920 block Island Hwy S,49.523958,-124.848476,111436,0,,Eastbound 6920 block Island Hwy S
111437,Eastbound Island Hwy S at Ships Point,49.490173,-124.811843,111437,0,,Eastbound Island Hwy S at Ships Point
111438,Northbound 8250 block Island Hwy S,49.472130,-124.795084,111438,0,,Northbound 8250 block Island Hwy S
111439,Northbound Island Hwy S at Buckley Bay,49.525591,-124.850025,111439,0,,Northbound Island Hwy S at Buckley Bay
111440,Northbound Island Hwy S at McLeod,49.581111,-124.884517,111440,0,,Northbound Island Hwy S at McLeod
111441,Northbound Island Hwy S at Spindrift,49.622455,-124.913215,111441,0,,Northbound Island Hwy S at Spindrift
111442,Northbound Island Hwy S at Loor,49.631957,-124.920217,111442,0,,Northbound Island Hwy S at Loor
111443,Northbound Island Hwy S at Briardale,49.637585,-124.928027,111443,0,,Northbound Island Hwy S at Briardale
111445,Westbound 3970 block Island Hwy S,49.644074,-124.938384,111445,0,,Westbound 3970 block Island Hwy S
111448,Eastbound 3070 block Ryan,49.711570,-124.963153,111448,0,,Eastbound 3070 block Ryan
111449,Northbound 1300 block Ellenor,49.740211,-124.925542,111449,0,,Northbound 1300 block Ellenor
111450,Southbound Military at E Ryan,49.713936,-124.909045,111450,0,,Southbound Military at E Ryan
111451,Southbound Military at Rose,49.708606,-124.909145,111451,0,,Southbound Military at Rose
111452,Westbound 1250 block Knight,49.706054,-124.906557,111452,0,,Westbound 1250 block Knight
111455,Eastbound E 10th St at Glen Urquhart,49.700142,-124.973660,111455,0,,Eastbound E 10th St at Glen Urquhart
111456,Eastbound Back at E 6th St,49.700220,-124.978758,111456,0,,Eastbound Back at E 6th St
111457,Southbound Arden at 1st St,49.681630,-125.024883,111457,0,,Southbound Arden at 1st St
111459,Northbound Cliffe at Mansfield,49.678723,-124.983897,111459,0,,Northbound Cliffe at Mansfield
111461,Westbound 1970 block Lake Trail,49.678920,-125.013440,111461,0,,Westbound 1970 block Lake Trail
111463,Southbound McLauchlin at Dingwall,49.708125,-124.981720,111463,0,,Southbound McLauchlin at Dingwall
111464,Eastbound 2200 block Embleton,49.681725,-125.021306,111464,0,,Eastbound 2200 block Embleton
111465,Northbound Embleton at Osprey,49.684995,-125.016797,111465,0,,Northbound Embleton at Osprey
111466,Southbound Island Hwy at White,49.833521,-125.129839,111466,0,,Southbound Island Hwy at White
111467,Eastbound 20th St at Cousins,49.672829,-125.002483,111467,0,,Eastbound 20th St at Cousins
111471,Westbound Comox at Stewart,49.672151,-124.922073,111471,0,,Westbound Comox at Stewart
111472,Eastbound Comox at Stewart,49.671994,-124.922067,111472,0,,Eastbound Comox at Stewart
